t,N,E,yaw,u,v,r
0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
0.0500000000000,0.00182191470461,-0.0000178553229518,0.0000969352535826,0.0364382593047,-0.000360638612631,0.00193870507165
0.100000000000,0.00808750375091,-0.0000758127495588,0.000425749228253,0.125311276062,-0.00121249981949,0.00657627949340
0.150000000000,0.0161484441972,-0.000140625076525,0.000836009812983,0.161217668913,-0.00143102657694,0.00820521169461
0.200000000000,0.0270666830962,-0.000214828830144,0.00137430325042,0.218362532196,-0.00178417300058,0.0107658687487
0.250000000000,0.0400966688727,-0.000287151105949,0.00199662004194,0.260596308091,-0.00196676090222,0.0124463358304
0.300000000000,0.0509650030059,-0.000335655146915,0.00250015966931,0.217363577951,-0.00151352863471,0.0100707925475
0.350000000000,0.0566837117980,-0.000350753312159,0.00274862205401,0.114372913817,-0.000616333150523,0.00496924769396
0.400000000000,0.0750925239256,-0.000378941128676,0.00351940108868,0.368171978324,-0.00185951003289,0.0154155806933
0.450000000000,0.0989406848139,-0.000440795633340,0.00459860277042,0.476952485704,-0.00343043365689,0.0215840336349
0.500000000000,0.120632259305,-0.000463309324153,0.00553970745807,0.433822338673,-0.00285355415468,0.0188220937530
0.550000000000,0.142232343687,-0.000457244591037,0.00644598145777,0.431993494550,-0.00266336344172,0.0181254799939
0.600000000000,0.165185861778,-0.000422835427391,0.00738169589992,0.459062934559,-0.00270052250925,0.0187142888430
0.650000000000,0.188028614121,-0.000362922530184,0.00829025929948,0.456849281239,-0.00258918664942,0.0181712679912
0.700000000000,0.211673227856,-0.000276008745980,0.00921093765262,0.472888225352,-0.00261751772145,0.0184135670627
0.750000000000,0.238048625666,-0.000151079820822,0.0102180440293,0.527505948436,-0.00289155765939,0.0201421275330
0.800000000000,0.263154516040,-0.00000721517661361,0.0111608017368,0.502118647265,-0.00272680727230,0.0188551541504
0.850000000000,0.288380226253,0.000160538834487,0.0120947850496,0.504517881563,-0.00274700725769,0.0186796662569
0.900000000000,0.313471430976,0.000349165441755,0.0130125205828,0.501830697969,-0.00275759932040,0.0183547106634
0.950000000000,0.341113981764,0.000581322247999,0.0140121707550,0.552861801300,-0.00310370902678,0.0199930034433
1.00000000000,0.369338191793,0.000842954528357,0.0150224576666,0.564499111248,-0.00324756587796,0.0202057382319
1.05000000000,0.396040562335,0.00111199891075,0.0159700048049,0.534065239413,-0.00314817570280,0.0189509427660
1.10000000000,0.422952987861,0.00140356951972,0.0169177693424,0.538270135850,-0.00327495209292,0.0189552907516
1.15000000000,0.452503247750,0.00174672184345,0.0179507243013,0.591033171018,-0.00374646085343,0.0206590991773
1.20000000000,0.480756028873,0.00209606886486,0.0189313853872,0.565086632825,-0.00371095837051,0.0196132217172
1.25000000000,0.508492267450,0.00245873934968,0.0198876741755,0.554759316827,-0.00377948297565,0.0191257757662
1.30000000000,0.535688774615,0.00283277942630,0.0208191939075,0.543968000352,-0.00384418873054,0.0186303946412
1.35000000000,0.564823932217,0.00325366910388,0.0218100617754,0.582748145800,-0.00429199266781,0.0198173573566
1.40000000000,0.594288811908,0.00370001031876,0.0228044060158,0.589347924319,-0.00451291361435,0.0198868848093
1.45000000000,0.623346377927,0.00416037937314,0.0237767960491,0.581205956613,-0.00461183591587,0.0194478006658
