t,N,E,yaw,u,v,r
0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
0.0500000000000,0.000662543690903,-0.0000871508661096,0.000474178805312,0.0132500458265,-0.00174930040952,0.00948357610623
0.100000000000,0.00758278433955,-0.000955335645927,0.00532272896334,0.138310430564,-0.0181001374558,0.0969710031607
0.150000000000,0.0161849980635,-0.00182179647854,0.0108151676473,0.171846798022,-0.0191888545795,0.109848773678
0.200000000000,0.0280255414216,-0.00271462997589,0.0175738680089,0.236460505062,-0.0220153812930,0.135174007232
0.250000000000,0.0409395517352,-0.00341212816499,0.0242015787854,0.257866992294,-0.0201960572005,0.132554215531
0.300000000000,0.0550291387584,-0.00390116781030,0.0306959471027,0.281358809445,-0.0184246913820,0.129887366345
0.350000000000,0.0612199087106,-0.00390218262143,0.0328879854441,0.123747777117,-0.00409159026224,0.0438407668286
0.400000000000,0.0674106786628,-0.00390319743256,0.0350800237856,0.123738510895,-0.00436284008701,0.0438407668286
0.450000000000,0.104643668889,-0.00424547887627,0.0501438014015,0.743380692042,-0.0441614516818,0.301275552318
0.500000000000,0.128136315515,-0.00411907826478,0.0589362493387,0.469186061274,-0.0251517184584,0.175848958745
0.550000000000,0.151236102173,-0.00360322714721,0.0666459721321,0.461657172066,-0.0204732481082,0.154194455867
0.600000000000,0.175474308943,-0.00276519794141,0.0741660135168,0.484673426651,-0.0192055633368,0.150400827695
0.650000000000,0.201472390958,-0.00159856012318,0.0818193129671,0.520129136201,-0.0192407530056,0.153065989006
0.700000000000,0.227885952985,-0.000176848326174,0.0892972427023,0.528702148696,-0.0187895530629,0.149558594704
0.750000000000,0.253692350394,0.00141342144081,0.0963913831021,0.516793075417,-0.0180155287763,0.141882807996
0.800000000000,0.281941026348,0.00336868606359,0.103966812543,0.565981173616,-0.0197385984766,0.151508588823
0.850000000000,0.308947585892,0.00542199840222,0.111070622364,0.541354781900,-0.0190562353115,0.142076196409
0.900000000000,0.339222883329,0.00793274198596,0.118902130407,0.607187349924,-0.0219660962459,0.156630160863
0.950000000000,0.366910074612,0.0103970831555,0.125975117456,0.555548254928,-0.0206773271804,0.141459740982
1.00000000000,0.397002096924,0.0132552192973,0.133584972379,0.604091912278,-0.0235044917584,0.152197098466
1.05000000000,0.427723028277,0.0163482475470,0.141294891997,0.617007149211,-0.0252815465142,0.154198392361
1.10000000000,0.457406273181,0.0194907431996,0.148705397132,0.596424755252,-0.0257998860465,0.148210102693
1.15000000000,0.486301045185,0.0226864593964,0.155893576297,0.580810932892,-0.0265864758154,0.143763583298
1.20000000000,0.517267072233,0.0262582435889,0.163577073188,0.622686476479,-0.0303733664715,0.153669937817
1.25000000000,0.547805998369,0.0299193003656,0.171140183373,0.614325795873,-0.0318677740542,0.151262203702
1.30000000000,0.580071277690,0.0339342349122,0.179117405120,0.649287657554,-0.0359543793721,0.159544434935
1.35000000000,0.610197601725,0.0378098314488,0.186552915710,0.606448641294,-0.0355851770635,0.148710211799
