t,N,E,yaw,u,v,r
0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
0.0500000000000,0.00100909092817,-0.0000130082295974,0.0000676109159734,0.0201818009272,-0.000261529102592,0.00135221831947
0.100000000000,0.00655822289546,-0.0000830355140264,0.000437543238694,0.110982015923,-0.00144910525643,0.00739864645441
0.150000000000,0.0143656163067,-0.000174403167990,0.000949283395043,0.156146063193,-0.00197558081214,0.0102348031270
0.200000000000,0.0240495649396,-0.000278919329185,0.00157386018134,0.193675442908,-0.00239514413218,0.0124915357259
0.250000000000,0.0348154360128,-0.000385951617597,0.00225819232512,0.215312038480,-0.00262686804557,0.0136866428756
0.300000000000,0.0500290661269,-0.000521142130145,0.00320872470145,0.304262360133,-0.00368012167144,0.0190106475267
0.350000000000,0.0663696012193,-0.000649413287692,0.00421324483079,0.326796992450,-0.00394232980747,0.0200904025868
0.400000000000,0.0853727746490,-0.000777731868001,0.00536236727021,0.380044242486,-0.00460436484558,0.0229824487884
0.450000000000,0.104380851303,-0.000886487726370,0.00649475230484,0.380139388410,-0.00464410892738,0.0226477006924
0.500000000000,0.114142833100,-0.000931412977229,0.00706728394007,0.195228410246,-0.00227828503605,0.0114506327047
0.550000000000,0.123904814896,-0.000976338228089,0.00763981557531,0.195227073858,-0.00239005909751,0.0114506327047
0.600000000000,0.178408523556,-0.00113433612181,0.0107475152505,1.08997725603,-0.0148751386335,0.0621539935038
0.650000000000,0.206849216538,-0.00116884271340,0.0123467940052,0.568761983549,-0.00771292834733,0.0319855750934
0.700000000000,0.238911186393,-0.00116010942495,0.0141161547719,0.641177975146,-0.00887688559148,0.0353872153347
0.750000000000,0.267549519098,-0.00111488056159,0.0156712620864,0.572710498392,-0.00807114276321,0.0311021462904
0.800000000000,0.280064299216,-0.00107712844211,0.0163391444112,0.250274528871,-0.00333449242288,0.0133576464955
0.850000000000,0.292579079333,-0.00103937632263,0.0170070267360,0.250272246003,-0.00350164560092,0.0133576464955
0.900000000000,0.374437784961,-0.000629256105176,0.0212449533482,1.63697890539,-0.0265785179133,0.0847585322449
0.950000000000,0.415188718491,-0.000325125824076,0.0233177481909,0.814938930538,-0.0129217259204,0.0414558968531
1.00000000000,0.455557126860,0.0000449796104217,0.0253311832044,0.807296633856,-0.0130496698745,0.0402687002715
1.05000000000,0.498942621637,0.000520054271318,0.0274518359454,0.867643762228,-0.0143193247150,0.0424130548197
